train_loss,val_loss
3.138151,3.2112653
2.9569707,3.3831375
2.9362094,3.2971573
2.9180453,3.9534736
2.8675227,3.1995673
2.8462756,3.710961
2.9374373,3.2267344
2.9313865,3.224018
3.0393195,3.3292117
2.9344344,3.4965885
3.0440485,3.2047985
3.0774205,3.2180316
2.9790602,3.4572158
3.0519066,3.2167501
3.080058,3.2677562
2.9179983,3.2306373
3.089957,3.2422225
2.860861,3.6280854
3.0545666,3.692954
2.9757016,3.2170446
3.0610044,3.251582
2.934932,3.2342615
2.9387558,3.192078
