n_est,min_samples_split,min_samples_leaf,max_features
1000,2,125,2,2.4050783580283435,0.001349059116629166
1250,2,125,2,2.4049044322667315,0.0011926704085511856
1000,2,150,2,2.4058496970198044,0.0015258452692770723
750,2,150,2,2.4060833890682716,0.0014064686679039812
750,2,125,2,2.404703514154016,0.001148940169022358
