train_loss,val_loss
3.3164082,3.2590518
3.147147,3.2461536
3.0585792,3.2375658
3.065014,6.1491184
3.1629539,3.2416337
3.0521977,3.2350307
3.0478292,3.2333055
3.0462303,3.2327678
3.0463057,3.2329233
3.0460446,3.232514
3.0449982,3.2324386
3.0438673,3.231911
3.0435085,3.2315767
3.042573,3.2311141
3.041746,3.2316928
3.0506723,3.2312841
3.040133,3.2380357
3.0398357,3.2274644
3.030945,3.2193873
3.0349562,3.2187564
3.0332716,3.2196205
