train_loss,val_loss
4.009035,3.7477553
3.3970907,3.5331423
3.2595768,4.5518923
3.0906622,3.836066
2.8837807,3.4554453
2.6412878,3.2656114
2.5608447,3.232574
2.5362163,3.2062333
2.533128,3.194743
2.5277116,3.170266
2.5291703,3.164562
2.5214167,3.1484463
2.518217,3.1420724
2.51042,3.126956
2.4949255,3.1246963
2.4837747,3.117988
2.471102,3.1149254
2.4501252,3.1122456
2.4270732,3.1029756
2.4029896,3.127663
