train_loss,val_loss
3.31955,3.3551354
3.2279527,3.3655875
3.3726788,3.3533125
3.2154872,3.3380308
3.2015133,3.3280134
3.1958778,3.328079
3.1942918,3.3226206
3.1995628,3.3195846
3.202053,3.3267996
